
Symbol table '.symtab' contains 8099 entries:
   Num:    Value  Size Type    Bind   Vis      Ndx Name
  7134: 002fcb28   264 FUNC    GLOBAL DEFAULT    1 weatherPrecipitationReset
  7135: 0034e598    36 FUNC    GLOBAL DEFAULT    1 _InitSys
  7136: 00286cc8     8 FUNC    GLOBAL DEFAULT    1 padGfx
  7137: 002859b8   156 FUNC    GLOBAL DEFAULT    1 csGfxTick
  7138: 00328180   456 FUNC    GLOBAL DEFAULT    1 awareOfTarget
  7139: 002287d8     8 FUNC    GLOBAL DEFAULT    1 animContinue
  7140: 003cb458   240 OBJECT  GLOBAL DEFAULT    4 dam_NPCs_1up
  7141: 0045c258     4 OBJECT  GLOBAL DEFAULT    8 logotop1num
  7142: 00346590    16 FUNC    GLOBAL DEFAULT    1 ResetEE
  7143: 003dafc0    16 OBJECT  GLOBAL DEFAULT    4 vif_entry_loadm18
  7144: 0034d3f0   240 FUNC    GLOBAL DEFAULT    1 sceSifLoadIopHeap
  7145: 00228460   308 FUNC    GLOBAL DEFAULT    1 calDoubleFillets
  7146: 00336480   440 FUNC    GLOBAL DEFAULT    1 enemyPressButton
  7147: 00346d50    16 FUNC    GLOBAL DEFAULT    1 isceSifDmaStat
  7148: 00316750   352 FUNC    GLOBAL DEFAULT    1 colourHSVtoRGBf
  7149: 002869d8   240 FUNC    GLOBAL DEFAULT    1 createlink
  7150: 0045dfcc     4 OBJECT  GLOBAL DEFAULT    8 setup
  7151: 002e0ca0   360 FUNC    GLOBAL DEFAULT    1 gunfxNewFlameChrThirdPerson
  7152: 0045c48c     4 OBJECT  GLOBAL DEFAULT    8 highlightobjpatrol
  7153: 0045c43c     2 OBJECT  GLOBAL DEFAULT    8 iHoldPatrol
  7154: 0035ee88   148 FUNC    GLOBAL DEFAULT    1 dptoli
  7155: 00286cd0   132 FUNC    GLOBAL DEFAULT    1 padNumFromExtref
  7156: 003145e8    48 FUNC    GLOBAL DEFAULT    1 matrixVecTrans
  7157: 002a7018    28 FUNC    GLOBAL DEFAULT    1 damBackupTurbineTick
  7158: 00420750   480 OBJECT  GLOBAL DEFAULT    4 levelbuttons
  7159: 002ed298   320 FUNC    GLOBAL DEFAULT    1 particleSpriteBurstTick
  7160: 003cd6b8   288 OBJECT  GLOBAL DEFAULT    4 pivotal_remotes_arcade
  7161: 0045e7f0     4 OBJECT  GLOBAL DEFAULT    9 argc_copy
  7162: 0045b24c     4 OBJECT  GLOBAL DEFAULT    8 lvend
  7163: 00245af0  1168 FUNC    GLOBAL DEFAULT    1 draw_menuitem
  7164: 002475e0   272 FUNC    GLOBAL DEFAULT    1 guiDrawBlueDPadButton
  7165: 0031b350   696 FUNC    GLOBAL DEFAULT    1 dlFillRectangleColFloat
  7166: 00358f80   180 FUNC    GLOBAL DEFAULT    1 sceMcClose
  7167: 003469c0    16 FUNC    GLOBAL DEFAULT    1 SignalSema
  7168: 0028a4b8     8 FUNC    GLOBAL DEFAULT    1 propSetDamageHandler
  7169: 00216018   180 FUNC    GLOBAL DEFAULT    1 menufxSetupStraightBars
  7170: 0020ac50    44 FUNC    GLOBAL DEFAULT    1 mcardIconClusters
  7171: 00303228    48 FUNC    GLOBAL DEFAULT    1 specialfxThickSteamNew
  7172: 002287f0   148 FUNC    GLOBAL DEFAULT    1 animSetKeyframe
  7173: 003cb6b0     8 OBJECT  GLOBAL DEFAULT    4 dam_AIHandlers_1up
  7174: 002143c8   936 FUNC    GLOBAL DEFAULT    1 menufxConstructBarGeometry
  7175: 003093f8     8 FUNC    GLOBAL DEFAULT    1 roomfxPreload
  7176: 00211900    60 FUNC    GLOBAL DEFAULT    1 igmShouldShowStatus
  7177: 0022e588   148 FUNC    GLOBAL DEFAULT    1 preloadGetFile
  7178: 00352390   240 FUNC    GLOBAL DEFAULT    1 sinf
  7179: 0032fe10   168 FUNC    GLOBAL DEFAULT    1 enemyGetButtonNumFromSetupRef
  7180: 003c8718    44 OBJECT  GLOBAL DEFAULT    4 hangar_props
  7181: 0035b9d0   196 FUNC    GLOBAL DEFAULT    1 sceCdMmode
  7182: 0045d950     8 OBJECT  GLOBAL DEFAULT    8 waterMemory
  7183: 00210850   848 FUNC    GLOBAL DEFAULT    1 menuGfx
  7184: 00273030   632 FUNC    GLOBAL DEFAULT    1 bgLoad
  7185: 00329348   180 FUNC    GLOBAL DEFAULT    1 enemyAddToBagList
  7186: 00346e20    64 FUNC    GLOBAL DEFAULT    1 VSync
  7187: 00200730  1868 FUNC    GLOBAL DEFAULT    1 bossMainLoop
  7188: 00277220   252 FUNC    GLOBAL DEFAULT    1 bgWallBBIntersection
  7189: 003296d0    96 FUNC    GLOBAL DEFAULT    1 enemyGetBase
  7190: 002413c8    16 FUNC    GLOBAL DEFAULT    1 loadingReset
  7191: 00297d10    52 FUNC    GLOBAL DEFAULT    1 propGetNum
  7192: 002bdaf8   376 FUNC    GLOBAL DEFAULT    1 camMiniViewGfx
  7193: 003a75b8    32 OBJECT  GLOBAL DEFAULT    4 dm6a2
  7194: 003a6df8    32 OBJECT  GLOBAL DEFAULT    4 dm2f2
  7195: 003fe420    50 OBJECT  GLOBAL DEFAULT    4 soundgroup_U_OVERALL
  7196: 00238fc0     8 FUNC    GLOBAL DEFAULT    1 objectivesGetNum
  7197: 003c8d50     0 OBJECT  GLOBAL DEFAULT    4 notredame_doors_1up
  7198: 002ff1f8     8 FUNC    GLOBAL DEFAULT    1 weatherRainPreload
  7199: 0045b244     4 OBJECT  GLOBAL DEFAULT    8 glowpixels
  7200: 00344898   664 FUNC    GLOBAL DEFAULT    1 sceGsSetDefDBuff
  7201: 0032bfc0   140 FUNC    GLOBAL DEFAULT    1 enemyRemoveFromActiveList
  7202: 00228888    68 FUNC    GLOBAL DEFAULT    1 animGetKeyframe
  7203: 00309400     8 FUNC    GLOBAL DEFAULT    1 roomfxReset
  7204: 003592c0   380 FUNC    GLOBAL DEFAULT    1 sceMcWrite
  7205: 002b5530  1684 FUNC    GLOBAL DEFAULT    1 remotePropNew
  7206: 0034dc98    28 FUNC    GLOBAL DEFAULT    1 sceSifLoadStartModuleBuffer
  7207: 0045dd20     4 OBJECT  GLOBAL DEFAULT    8 tunnelDataHead
  7208: 00305920    48 FUNC    GLOBAL DEFAULT    1 specialfxDoesTypeExist
  7209: 0032bcf8     8 FUNC    GLOBAL DEFAULT    1 campingPad
  7210: 0031d8d0   220 FUNC    GLOBAL DEFAULT    1 MakeCSM1Palette
  7211: 00313e30    60 FUNC    GLOBAL DEFAULT    1 matrixScale
  7212: 003a76a8   168 OBJECT  GLOBAL DEFAULT    4 igmDefaultYEnd
  7213: 003d8538     4 OBJECT  GLOBAL DEFAULT    4 tile_4_data
  7214: 002d6568    96 FUNC    GLOBAL DEFAULT    1 gunIsPunching
  7215: 00315be0    36 FUNC    GLOBAL DEFAULT    1 timeMake
  7216: 0020fa98     8 FUNC    GLOBAL DEFAULT    1 windowEnd
  7217: 0035f518   500 FUNC    GLOBAL DEFAULT    1 fpmul
  7218: 00244cd8    60 FUNC    GLOBAL DEFAULT    1 frontRestart
  7219: 00278ad0  1076 FUNC    GLOBAL DEFAULT    1 bgWeatherBBGfx
  7220: 002112d0    20 FUNC    GLOBAL DEFAULT    1 toggleviewfloors
  7221: 002a6d60   692 FUNC    GLOBAL DEFAULT    1 damMainTurbineTick
  7222: 002015b0    72 FUNC    GLOBAL DEFAULT    1 checkstring
  7223: 00308ed8   360 FUNC    GLOBAL DEFAULT    1 skyCloudsMeshesTick
  7224: 0045c8f8     4 OBJECT  GLOBAL DEFAULT    8 plmode
  7225: 00300900   880 FUNC    GLOBAL DEFAULT    1 weatherFireFlyTick
  7226: 002fabc0    68 FUNC    GLOBAL DEFAULT    1 zbtestEnd
  7227: 00211788    48 FUNC    GLOBAL DEFAULT    1 debugmenuTick
  7228: 002c9fc0    64 FUNC    GLOBAL DEFAULT    1 bulletFreeParticlefx
  7229: 00348950    40 FUNC    GLOBAL DEFAULT    1 sceSifRemoveCmdHandler
  7230: 002a21e8     8 FUNC    GLOBAL DEFAULT    1 taxiDamage
  7231: 002957c8   124 FUNC    GLOBAL DEFAULT    1 propGetPopupbotListIndex
  7232: 002023c8     8 FUNC    GLOBAL DEFAULT    1 memRestart
  7233: 002f91c0   948 FUNC    GLOBAL DEFAULT    1 decalNewGlassDecal
  7234: 003fefb8    50 OBJECT  GLOBAL DEFAULT    4 soundgroup_M_BERET_ARTIC
  7235: 00226a70   452 FUNC    GLOBAL DEFAULT    1 animUpdateTime
  7236: 00367250    36 FUNC    GLOBAL DEFAULT    1 localeconv
  7237: 0045c540     4 OBJECT  GLOBAL DEFAULT    8 max_y
  7238: 00367620   276 FUNC    GLOBAL DEFAULT    1 _multadd
  7239: 0034aab8   624 FUNC    GLOBAL DEFAULT    1 sceRead
  7240: 0029e040   792 FUNC    GLOBAL DEFAULT    1 propSetFloorLevelForAllProps
  7241: 002298d0    88 FUNC    GLOBAL DEFAULT    1 curAnimLeadingOut
  7242: 002112e8    28 FUNC    GLOBAL DEFAULT    1 getviewfloors
  7243: 00346af0    16 FUNC    GLOBAL DEFAULT    1 RFU085_iClearEventFlag
  7244: 003cd2e8   864 OBJECT  GLOBAL DEFAULT    4 pivotal_pickups_arcade
  7245: 003d1c30     0 OBJECT  GLOBAL DEFAULT    4 circus_patrolroutes_1up
  7246: 002a6720    52 FUNC    GLOBAL DEFAULT    1 neotokyoSign3Tick
  7247: 00354a28   772 FUNC    GLOBAL DEFAULT    1 __ieee754_sqrt
  7248: 003240b8  2552 FUNC    GLOBAL DEFAULT    1 followTargetPassive
  7249: 002aee30  1428 FUNC    GLOBAL DEFAULT    1 liftPropTick
  7250: 003d9f20  1920 OBJECT  GLOBAL DEFAULT    4 tilefilenames
  7251: 00276448  1268 FUNC    GLOBAL DEFAULT    1 bgGfx
  7252: 002c9e30   280 FUNC    GLOBAL DEFAULT    1 bulletRestart
  7253: 003c78c0   448 OBJECT  GLOBAL DEFAULT    4 warehouse_airship_route
  7254: 003a7600   168 OBJECT  GLOBAL DEFAULT    4 igmDefaultYStart
  7255: 002b49b8   580 FUNC    GLOBAL DEFAULT    1 railBotDamage
  7256: 0035c0d8   124 FUNC    GLOBAL DEFAULT    1 sceScfGetDateNotation
  7257: 002973e0     8 FUNC    GLOBAL DEFAULT    1 propDrawWalls
  7258: 003d2d70    24 OBJECT  GLOBAL DEFAULT    4 disp_yesno
  7259: 003470f8    40 FUNC    GLOBAL DEFAULT    1 stat
  7260: 0022ee98   156 FUNC    GLOBAL DEFAULT    1 gameFormatBagTagTime
  7261: 002ba9c8    16 FUNC    GLOBAL DEFAULT    1 camDeleteView
  7262: 002115e8    28 FUNC    GLOBAL DEFAULT    1 togglepropedit
  7263: 002fc5d8   896 FUNC    GLOBAL DEFAULT    1 weatherCalcWindAtTime
  7264: 0032b0f8  2512 FUNC    GLOBAL DEFAULT    1 enemyPreCalcEnemyRoutes
  7265: 00412f88    12 OBJECT  GLOBAL DEFAULT    4 creditscampos
  7266: 0020ce68   496 FUNC    GLOBAL DEFAULT    1 hittestLinePoly
  7267: 002e1f60   300 FUNC    GLOBAL DEFAULT    1 ipTimePortal
  7268: 00352480   136 FUNC    GLOBAL DEFAULT    1 tanf
  7269: 003a6c78    32 OBJECT  GLOBAL DEFAULT    4 dm2c
  7270: 003a6c98    32 OBJECT  GLOBAL DEFAULT    4 dm2d
  7271: 0041e490    20 OBJECT  GLOBAL DEFAULT    4 teamflag
  7272: 0045bd98     4 OBJECT  GLOBAL DEFAULT    8 pausewithtri
  7273: 00421b80     4 OBJECT  GLOBAL DEFAULT    4 __sce_sema_id
  7274: 00327c30   844 FUNC    GLOBAL DEFAULT    1 findbearings
  7275: 00239ab8   732 FUNC    GLOBAL DEFAULT    1 damObjectivesComputerActivate
  7276: 0045bfd8     4 OBJECT  GLOBAL DEFAULT    8 gameframe
  7277: 00214770   104 FUNC    GLOBAL DEFAULT    1 menufxChangeAlpha
  7278: 002b14d0    44 FUNC    GLOBAL DEFAULT    1 doorUnlock
  7279: 003d8720    16 OBJECT  GLOBAL DEFAULT    4 tile_6_ipads
  7280: 003c8d50     0 OBJECT  GLOBAL DEFAULT    4 notredame_spawninfos_1up
  7281: 00248248   400 FUNC    GLOBAL DEFAULT    1 guiLoadingGfx
  7282: 00346c60    16 FUNC    GLOBAL DEFAULT    1 iCpuConfig
  7283: 0032d840   112 FUNC    GLOBAL DEFAULT    1 enemySetGameOver
  7284: 0032bef0     8 FUNC    GLOBAL DEFAULT    1 enemyShowStatsGfx
  7285: 00205560   280 FUNC    GLOBAL DEFAULT    1 textRender3D
  7286: 00350548    32 FUNC    GLOBAL DEFAULT    1 sceVu0DivVectorXYZ
  7287: 002b5bc8     8 FUNC    GLOBAL DEFAULT    1 remotePropDrawBounds
  7288: 0028c648  1264 FUNC    GLOBAL DEFAULT    1 propAllocateWallsFloorsGlassSpecial
  7289: 00346740    16 FUNC    GLOBAL DEFAULT    1 _iEnableIntc
  7290: 0029a9e8  1268 FUNC    GLOBAL DEFAULT    1 propNewPickup
  7291: 002c9690   840 FUNC    GLOBAL DEFAULT    1 chrCalcAimPos
  7292: 0045da38     8 OBJECT  GLOBAL DEFAULT    8 crouchSpeed
  7293: 00207208   296 FUNC    GLOBAL DEFAULT    1 soundReset
  7294: 002a2050   404 FUNC    GLOBAL DEFAULT    1 carProcessEvent
  7295: 00279b30   164 FUNC    GLOBAL DEFAULT    1 v3NormalizeFaster
  7296: 002e0028   492 FUNC    GLOBAL DEFAULT    1 gunfxTick
  7297: 00295bb8   184 FUNC    GLOBAL DEFAULT    1 propAlarmInform
  7298: 0045c90c     4 OBJECT  GLOBAL DEFAULT    8 lastpad
  7299: 0030abb0    88 FUNC    GLOBAL DEFAULT    1 sprayGet
  7300: 00211240    28 FUNC    GLOBAL DEFAULT    1 getviewhud
  7301: 0045bda0     4 OBJECT  GLOBAL DEFAULT    8 movewhenpaused
  7302: 0020ace8     8 FUNC    GLOBAL DEFAULT    1 mcardEnd
  7303: 00421b84     4 OBJECT  GLOBAL DEFAULT    4 __sce_eh_sema_id
  7304: 0023e7e0   404 FUNC    GLOBAL DEFAULT    1 lvSetupProp
  7305: 00345540   200 FUNC    GLOBAL DEFAULT    1 sceGszbufaddr
  7306: 0031a490    80 FUNC    GLOBAL DEFAULT    1 dlSelectTextureKickDB
  7307: 003dafe0    16 OBJECT  GLOBAL DEFAULT    4 vif_entry_loadm20
  7308: 00285c98   268 FUNC    GLOBAL DEFAULT    1 padPreload
  7309: 003fe810    50 OBJECT  GLOBAL DEFAULT    4 soundgroup_F_CHEERLEADER
  7310: 00282188   128 FUNC    GLOBAL DEFAULT    1 obInstGfxAll
  7311: 0045c98c     4 OBJECT  GLOBAL DEFAULT    8 numLinksDisabled
  7312: 003c44e0   160 OBJECT  GLOBAL DEFAULT    4 setup_tileset
  7313: 002da480    76 FUNC    GLOBAL DEFAULT    1 gunResetPlayerGun
  7314: 00282f28  1244 FUNC    GLOBAL DEFAULT    1 transformLimb
  7315: 0040fb90   904 OBJECT  GLOBAL DEFAULT    4 specialfxNumInRoom
  7316: 0023eb28   216 FUNC    GLOBAL DEFAULT    1 lvGetRemoteFromSetupRef
  7317: 00302bb8    72 FUNC    GLOBAL DEFAULT    1 specialfxOccasionalRocketSmokeNewParticles
  7318: 003d09d0     4 OBJECT  GLOBAL DEFAULT    4 mexican_AIHandlers_1up
  7319: 002a2378    64 FUNC    GLOBAL DEFAULT    1 propDeleteSpecial
  7320: 003469f0    16 FUNC    GLOBAL DEFAULT    1 PollSema
  7321: 0027c588     8 FUNC    GLOBAL DEFAULT    1 obResetTextures
  7322: 00346960    16 FUNC    GLOBAL DEFAULT    1 RFU060
  7323: 00202fb0    72 FUNC    GLOBAL DEFAULT    1 sceUsbMouseGetLocation
  7324: 003150e0    48 FUNC    GLOBAL DEFAULT    1 profileTick
  7325: 00233090   108 FUNC    GLOBAL DEFAULT    1 statsDebug
  7326: 002abd68   316 FUNC    GLOBAL DEFAULT    1 specialFileCabinetTick
  7327: 0045dd40     4 OBJECT  GLOBAL DEFAULT    8 creditstexttime
  7328: 00247a48   136 FUNC    GLOBAL DEFAULT    1 guiDrawCircle
  7329: 00278aa0     8 FUNC    GLOBAL DEFAULT    1 bgVolumeGfx
  7330: 002d32b0  1368 FUNC    GLOBAL DEFAULT    1 bulletLaserBoltTick
  7331: 002318f0   208 FUNC    GLOBAL DEFAULT    1 gameResetAfter
  7332: 00328d10   772 FUNC    GLOBAL DEFAULT    1 enemyInformHit
  7333: 00421d34     4 OBJECT  GLOBAL DEFAULT    4 _sceCd_ee_read_mode
  7334: 00349778   148 FUNC    GLOBAL DEFAULT    1 sceSifSetRpcQueue
  7335: 002b4f08   740 FUNC    GLOBAL DEFAULT    1 remoteGetLensePos
  7336: 003d8b18    16 OBJECT  GLOBAL DEFAULT    4 tile_10_plugs
  7337: 003daf10    16 OBJECT  GLOBAL DEFAULT    4 vif_entry_loadm7
  7338: 00348528    56 FUNC    GLOBAL DEFAULT    1 kprintf
  7339: 00344c28   788 FUNC    GLOBAL DEFAULT    1 sceGsSyncPath
  7340: 002caea8   172 FUNC    GLOBAL DEFAULT    1 bulletGetMinesAttachedToProp
  7341: 00246998   112 FUNC    GLOBAL DEFAULT    1 menuitemSelect
  7342: 00215530  2160 FUNC    GLOBAL DEFAULT    1 menufxItemDrawText
  7343: 003d8520     2 OBJECT  GLOBAL DEFAULT    4 tile_1_data
  7344: 00316600   336 FUNC    GLOBAL DEFAULT    1 colourRGBftoHSV
  7345: 00350a58   192 FUNC    GLOBAL DEFAULT    1 sceVu0NormalLightMatrix
  7346: 0045bd40     4 OBJECT  GLOBAL DEFAULT    8 viewpropbb
  7347: 0030aa08    72 FUNC    GLOBAL DEFAULT    1 chrfxGfx
  7348: 00346d90    16 FUNC    GLOBAL DEFAULT    1 isceSifSetDChain
  7349: 01fc4640     0 OBJECT  GLOBAL DEFAULT  ABS _end
  7350: 00301508    84 FUNC    GLOBAL DEFAULT    1 weatherSet
  7351: 002a22c8    60 FUNC    GLOBAL DEFAULT    1 propRestartSpecial
  7352: 003d1cd8     0 OBJECT  GLOBAL DEFAULT    4 circus_pickups_arcade
  7353: 002a5b78   156 FUNC    GLOBAL DEFAULT    1 blastspawnPropTick
  7354: 004206b0   160 OBJECT  GLOBAL DEFAULT    4 ambushdesc
  7355: 0045b1a8     4 OBJECT  GLOBAL DEFAULT    8 bgroomsdrawn
  7356: 0034d268   112 FUNC    GLOBAL DEFAULT    1 sceSifAllocIopHeap
  7357: 003505f0    44 FUNC    GLOBAL DEFAULT    1 sceVu0TransMatrix
  7358: 00278a90     8 FUNC    GLOBAL DEFAULT    1 bgPortalRectGfx
  7359: 00211420    20 FUNC    GLOBAL DEFAULT    1 toggleviewbg
  7360: 003d1b90   160 OBJECT  GLOBAL DEFAULT    4 setup_scrapyard_arcade
  7361: 00277040   248 FUNC    GLOBAL DEFAULT    1 bgFloorBBIntersection
  7362: 003a7818   576 OBJECT  GLOBAL DEFAULT    4 menufxColors
  7363: 00316b30    16 FUNC    GLOBAL DEFAULT    1 loadbarSetAmount
  7364: 0034fbe0    84 FUNC    GLOBAL DEFAULT    1 scePadExitPressMode
  7365: 00346bb0    16 FUNC    GLOBAL DEFAULT    1 iEnableDmacHandler
  7366: 002d6890   256 FUNC    GLOBAL DEFAULT    1 gunChangeToComboWithAmmo
  7367: 003c4d88   160 OBJECT  GLOBAL DEFAULT    4 setup_aztec_1up
  7368: 002029c8    36 FUNC    GLOBAL DEFAULT    1 memDynamicReset
  7369: 0045b19c     4 OBJECT  GLOBAL DEFAULT    8 bgtris
  7370: 003468d0    16 FUNC    GLOBAL DEFAULT    1 WakeupThread
  7371: 00202970    88 FUNC    GLOBAL DEFAULT    1 memDynamicRestart
  7372: 003421f0   240 FUNC    GLOBAL DEFAULT    1 ilinkGetNextPacket
  7373: 00324ab0   364 FUNC    GLOBAL DEFAULT    1 enemyOnFire
  7374: 003d0058     0 OBJECT  GLOBAL DEFAULT    4 rfactory_buttons_1up
  7375: 003467f0    16 FUNC    GLOBAL DEFAULT    1 TerminateThread
  7376: 002a67c8   536 FUNC    GLOBAL DEFAULT    1 damRadarPropTick
  7377: 0045c608     4 OBJECT  GLOBAL DEFAULT    8 rolloffset
  7378: 00204a30    40 FUNC    GLOBAL DEFAULT    1 textNormal
  7379: 0041e678   232 OBJECT  GLOBAL DEFAULT    4 chr
  7380: 0045c528     4 OBJECT  GLOBAL DEFAULT    8 scale_wtomx
  7381: 002896b0   224 FUNC    GLOBAL DEFAULT    1 closestpadInRoom
  7382: 0045deb8     4 OBJECT  GLOBAL DEFAULT    8 tickframenum
  7383: 0028da80  2272 FUNC    GLOBAL DEFAULT    1 propSetupMisc
  7384: 003406b8   204 FUNC    GLOBAL DEFAULT    1 netAreThereServers
  7385: 00329730   168 FUNC    GLOBAL DEFAULT    1 enemyAddToEscortList
  7386: 0022c580     8 FUNC    GLOBAL DEFAULT    1 packfileRestart
  7387: 0045be04     4 OBJECT  GLOBAL DEFAULT    8 tentaclesTicked
  7388: 002bd958    64 FUNC    GLOBAL DEFAULT    1 camMiniViewIsAvailable
  7389: 0045c8cc     4 OBJECT  GLOBAL DEFAULT    8 draw_oldstyle_pads
  7390: 003cde58   160 OBJECT  GLOBAL DEFAULT    4 setup_neotokyo_arcade
  7391: 0033ae48     8 FUNC    GLOBAL DEFAULT    1 netGameServerClient
  7392: 003fec00    50 OBJECT  GLOBAL DEFAULT    4 soundgroup_F_ALIEN
  7393: 003d8990    36 OBJECT  GLOBAL DEFAULT    4 tile_27_ipads
  7394: 002673d8    44 FUNC    GLOBAL DEFAULT    1 FMul
  7395: 00243ff0    64 FUNC    GLOBAL DEFAULT    1 frontfxBgGfx
  7396: 0032bbc0   308 FUNC    GLOBAL DEFAULT    1 enemyUpdateCampDetect
  7397: 00302988   192 FUNC    GLOBAL DEFAULT    1 specialfxRestart
  7398: 0045ba48     4 OBJECT  GLOBAL DEFAULT    8 mem_eternal_free
  7399: 0022f830    36 FUNC    GLOBAL DEFAULT    1 gameLevelQuit
  7400: 00239000    12 FUNC    GLOBAL DEFAULT    1 objectivesGetNumBonus
  7401: 003fef80    50 OBJECT  GLOBAL DEFAULT    4 soundgroup_M_GASMASK_DESERT
  7402: 003d68f8    24 OBJECT  GLOBAL DEFAULT    4 button_text
  7403: 00340370   192 FUNC    GLOBAL DEFAULT    1 netInitialise
  7404: 00320ef0   964 FUNC    GLOBAL DEFAULT    1 setAnimation
  7405: 0035a398    16 FUNC    GLOBAL DEFAULT    1 sceSdCallBack
  7406: 0045c478     4 OBJECT  GLOBAL DEFAULT    8 usedobj
  7407: 00212508   496 FUNC    GLOBAL DEFAULT    1 menufxTentacleTick
  7408: 00244550    56 FUNC    GLOBAL DEFAULT    1 gvDispIndex
  7409: 00301d50     8 FUNC    GLOBAL DEFAULT    1 starfieldReset
  7410: 003ff648    50 OBJECT  GLOBAL DEFAULT    4 soundgroup_M_GODFATHER
  7411: 00213598   308 FUNC    GLOBAL DEFAULT    1 menufxDrawTentacles
  7412: 00231210   808 FUNC    GLOBAL DEFAULT    1 gameRestart
  7413: 00208b48    96 FUNC    GLOBAL DEFAULT    1 soundAddPreLoad
  7414: 00330148   284 FUNC    GLOBAL DEFAULT    1 enemyAlarmSetState
  7415: 00421d54     4 OBJECT  GLOBAL DEFAULT    4 sceCdCbfunc_num
  7416: 00247440   188 FUNC    GLOBAL DEFAULT    1 guiDrawButton
  7417: 0045bb00     4 OBJECT  GLOBAL DEFAULT    8 val1
  7418: 0045bd3c     4 OBJECT  GLOBAL DEFAULT    8 viewroombb
  7419: 003fa9b0  3248 OBJECT  GLOBAL DEFAULT    4 propBoundingInfo
  7420: 003c84b0    24 OBJECT  GLOBAL DEFAULT    4 ww_patrolroutes_1up
  7421: 0027bfa0    20 FUNC    GLOBAL DEFAULT    1 obEnd
  7422: 002b6f48    40 FUNC    GLOBAL DEFAULT    1 propKillChrNoBullet
  7423: 00208cb8     8 FUNC    GLOBAL DEFAULT    1 musicPrintState
  7424: 003fed88    50 OBJECT  GLOBAL DEFAULT    4 soundgroup_Z_SPLITTER1
  7425: 003dd488 25984 OBJECT  GLOBAL DEFAULT    4 proptable
  7426: 00210d90    20 FUNC    GLOBAL DEFAULT    1 toggledisplaypos
  7427: 00345f28   228 FUNC    GLOBAL DEFAULT    1 sceDmaSendI
  7428: 00283448    56 FUNC    GLOBAL DEFAULT    1 obSetLastHitInfo
  7429: 00297d48  1448 FUNC    GLOBAL DEFAULT    1 propLineTestRoom
  7430: 00200e80     8 FUNC    GLOBAL DEFAULT    1 bossScreenDump
  7431: 002c7988  1124 FUNC    GLOBAL DEFAULT    1 chrNew
  7432: 002af500    84 FUNC    GLOBAL DEFAULT    1 liftNoPowerMessage
  7433: 003d8e88    12 OBJECT  GLOBAL DEFAULT    4 tile_28_plugs
  7434: 0025af80    92 FUNC    GLOBAL DEFAULT    1 frontmpgSetFlags
  7435: 0033afd8     8 FUNC    GLOBAL DEFAULT    1 netGetMyClientID
  7436: 00329290   180 FUNC    GLOBAL DEFAULT    1 enemyAddToWeaponList
  7437: 003dd320   120 OBJECT  GLOBAL DEFAULT    4 padsDisabled
  7438: 0022e6b8   184 FUNC    GLOBAL DEFAULT    1 preloadGetOb
  7439: 0045df18     4 OBJECT  GLOBAL DEFAULT    8 thistexbuf
  7440: 0035bd00   152 FUNC    GLOBAL DEFAULT    1 sceCdGetError
  7441: 003a6f88    32 OBJECT  GLOBAL DEFAULT    4 dm3i
  7442: 0034c158   572 FUNC    GLOBAL DEFAULT    1 sceChstat
  7443: 00300750    28 FUNC    GLOBAL DEFAULT    1 weatherFireFlyReset
  7444: 002dee40     8 FUNC    GLOBAL DEFAULT    1 cartridgeReset
  7445: 00270d88   288 FUNC    GLOBAL DEFAULT    1 MM_StartZoomTileView
  7446: 002e2a68     8 FUNC    GLOBAL DEFAULT    1 imageProcInvisibility
  7447: 0031a7e8   252 FUNC    GLOBAL DEFAULT    1 dlSetFrame
  7448: 002379d0   944 FUNC    GLOBAL DEFAULT    1 StatsAddToLife
  7449: 0045bc9c     4 OBJECT  GLOBAL DEFAULT    8 view_angx
  7450: 00361048   128 FUNC    GLOBAL DEFAULT    1 __swrite
  7451: 002973f0     8 FUNC    GLOBAL DEFAULT    1 propDrawDebug
  7452: 0031a370   284 FUNC    GLOBAL DEFAULT    1 dlSelectTextureDB
  7453: 002a2958   260 FUNC    GLOBAL DEFAULT    1 vtxlistWaterst
  7454: 0030e580   644 FUNC    GLOBAL DEFAULT    1 hudPainGfx
  7455: 003fe180    50 OBJECT  GLOBAL DEFAULT    4 soundgroup_C_BADASS
  7456: 00285680    16 FUNC    GLOBAL DEFAULT    1 cutsceneDoesEndOnStill
  7457: 0045bf08     4 OBJECT  GLOBAL DEFAULT    8 demo_completed
  7458: 00423e98     8 OBJECT  GLOBAL DEFAULT    4 __malloc_trim_threshold
  7459: 003c6698  1176 OBJECT  GLOBAL DEFAULT    4 warehouse_train_route_hotel1
  7460: 00207338   176 FUNC    GLOBAL DEFAULT    1 soundResetAfter
  7461: 0029d2e8    32 FUNC    GLOBAL DEFAULT    1 propAllBallelsBlownUp
  7462: 002fb4a0   312 FUNC    GLOBAL DEFAULT    1 zbtestIsVisible
  7463: 002ae6d8    48 FUNC    GLOBAL DEFAULT    1 liftCanActivateButton
  7464: 002a21f0     8 FUNC    GLOBAL DEFAULT    1 copterDamage
  7465: 00276f40   252 FUNC    GLOBAL DEFAULT    1 bgRoomBBIntersection
  7466: 002d1cb0    88 FUNC    GLOBAL DEFAULT    1 bulletElectricTickAfter
  7467: 002ba9e8   116 FUNC    GLOBAL DEFAULT    1 camReset
